"","ID","RT","acc","trial","gender","ethnicity","race","income","mother_edu","father_edu","age_years","age_months","condition","drop","target","familiarity","response","item","similar"
"887","83",4070,0,"13","Male ","Not hipanic ","Caucasian ","d","g","g",2.41,28.9,3,0,"TV","1","Right","TVFork","dissimilar"
"888","84",1798,0,"13","Male ","Hispanic","Caucasian","d","g","c",2.41,28.9,4,0,"Teddy_Bear","1","Right","Teddy Bearcrayon","dissimilar"
"889","86",2966,0,"13","Female","Not Hispanic","Caucasian","f","g","d",2.21,26.53,6,0,"Strawberry","1","Left","BunnyStrawberry","dissimilar"
"890","87",2298,1,"13","Male","Hispanic ","Caucasian","e","g","e",2.34,28.11,7,0,"Fork","1","Right","TVFork","dissimilar"
"891","88",2120,1,"13","Male ","Not Hispanic ","Native Hawaiian & Caucasian","c","c","g",2.25,26.99,8,0,"Crayon","1","Right","Teddy Bearcrayon","dissimilar"
"892","90",2302,1,"13","Male","Hispanic","Caucasian","d","g","e",2.52,30.18,2,0,"Bunny","1","Left","BunnyStrawberry","dissimilar"
"893","91",3811,1,"13","Male","Not Hispanic","African American","f","g","c",2.46,29.49,3,0,"TV","1","Left","TVFork","dissimilar"
"894","93",8639,1,"13","Female","Not Hispanic","Asian","","","",2.68,32.15,5,0,"Refrigerator","1","Right","MouseRefrigerator ","dissimilar"
"895","95",2834,1,"13","Female","Not Hispanic ","Caucasian","e","e","g",2.85,34.16,6,0,"Strawberry","1","Right","BunnyStrawberry","dissimilar"
"896","97",3149,1,"13"," Female","Not Hispanic ","Caucasian","d","c","c",2.34,28.11,8,0,"Crayon","1","Right","Teddy Bearcrayon","dissimilar"
"897","101",2817,1,"14","Male","Caucasian",NA,"","e","e",2.52,30.21,4,0,"Dog","1","Right","BunnyDog","similar"
"898","102",4352,1,"14","Male ","Caucasian/ Asian-American",NA,"e","g","e",2.38,28.57,5,0,"TV","1","Left","TVBread","similar"
"899","103",2597,1,"14","Female","Caucasian ",NA,"e","c","b",2.68,32.19,6,0,"Bottle","1","Left","Bottlecrayon","similar"
"900","106",1551,1,"14","Female","Caucasian","","f","e","e",2.55,30.58,2,0,"Crayon","1","Right","Bottlecrayon","similar"
"901","107",1910,1,"14","Male","African American, Caucasian, American Indian, Asian-American",NA,"d","g","c",2.6,31.17,3,0,"Butterfly","1","Right","FlowersButterfly","similar"
"902","108",1580,0,"14","Male","Caucasian",NA,"f","e","g",2.43,29.16,4,0,"Dog","1","Left","BunnyDog","similar"
"903","109",2296,1,"14","Male","Caucasion, Asian-American","","f","e","g",2.39,28.67,1,0,"Bread","1","Right","TVBread","similar"
"904","110",2622,1,"14","Male","Caucasian","","f","e","e",2.44,29.29,6,0,"Bottle","1","Left","Bottlecrayon","similar"
"905","111",2364,1,"14","Female","Caucasian","","f","e","e",2.64,31.69,7,0,"Flowers","1","Left","FlowersButterfly","similar"
"906","112",2894,0,"14","Male","Caucasian","","f","e","e",2.65,31.86,8,0,"Bunny","1","Right","BunnyDog","similar"
"907","113",3175,1,"14","Male","Caucasiasian-American","","f","e","b",2.55,30.54,1,0,"Bread","1","Right","TVBread","similar"
"908","114",2166,1,"14","Male","Non-Hispanic","Caucasian","d","d","d",2.33,27.95,2,0,"Crayon","1","Right","Bottlecrayon","similar"
"909","116",1577,1,"14","Female","Asian-Russian","","d","e","d",2.49,29.85,4,0,"Dog","1","Right","BunnyDog","similar"
"910","117",2262,1,"14","Male","Non-Hispanic","Caucasian","e","e","g",2.59,31.04,5,0,"TV","1","Left","TVBread","similar"
"911","118",1422,1,"14","Male","Non-Hispanic","Caucasian","f","e","g",2.28,27.39,6,0,"Bottle","1","Left","Bottlecrayon","similar"
"912","121",1149,0,"14","Female","African American, Caucasian, American Indian, Asian-American","Caucasian","a","c","",2.7,32.45,1,0,"Bread","1","Left","TVBread","similar"
"913","123",1407,1,"14","Male","Caucasian","","f","g","g",2.64,31.73,3,0,"Butterfly","1","Right","FlowersButterfly","similar"
"914","34",2179,1,"14","Female","Hispanic","Caucasian","d","e","e",2.35,28.21,2,0,"Crayon","1","Right","Bottlecrayon","similar"
"915","35",2078,1,"14","Male","Non-Hispanic","Asian & Caucasian","f","e","e",2.27,27.25,3,0,"Butterfly","1","Right","FlowersButterfly","similar"
"916","36",3023,1,"14","Female","Non-Hispanic","Caucasian","f","d","g",2.24,26.83,4,0,"Dog","1","Right","BunnyDog","similar"
"917","37",4992,0,"14","Female","Non-Hispanic","Caucasian","f","e","e",2.2,26.4,5,0,"TV","1","Right","TVBread","similar"
"918","38",4175,1,"14","Female","Non-Hispanic","Asian & Caucasian","f","d","e",2.21,26.5,6,0,"Bottle","1","Left","Bottlecrayon","similar"
"919","39",1113,1,"14","Male","Non-Hispanic","Caucasian","c","b","b",2.19,26.24,7,0,"Flowers","1","Left","FlowersButterfly","similar"
"920","40",6926,0,"14","Male","Hispanic","Caucasian","e","g","g",2.33,27.95,8,0,"Bunny","1","Right","BunnyDog","similar"
"921","41",5450,0,"14","Female","Hispanic","","f","d","d",2.23,26.79,1,0,"Bread","1","Left","TVBread","similar"
"922","43",3622,1,"14","Female","Not Hispanic","Caucasian","f","g","e",2.33,27.95,3,0,"Butterfly","1","Right","FlowersButterfly","similar"
"923","44",4226,1,"14","Male","Not Hispanic","Caucasian","b","d","b",2.27,27.19,4,0,"Dog","1","Right","BunnyDog","similar"
"924","45",4697,0,"14","Female","Not Hispanic","Caucasian","","d","g",2.39,28.73,5,0,"TV","1","Right","TVBread","similar"
"925","46",2278,1,"14","Male","Not Hispanic","Caucasian","e","e","g",2.33,27.91,6,0,"Bottle","1","Left","Bottlecrayon","similar"
"926","47",7198,1,"14","Male","Not Hispanic","Asian, Caucasian","f","g","g",2.46,29.52,7,0,"Flowers","1","Left","FlowersButterfly","similar"
"927","48",6491,1,"14","Female","Not Hispanic","Native Hawaiian & Caucasian","c","d","f",2.26,27.16,8,0,"Bunny","1","Left","BunnyDog","similar"
"928","49",2859,1,"14","Female","Not Hispanic","Native Hawaiian & Caucasian","c","d","f",2.26,27.16,1,0,"Bread","1","Right","TVBread","similar"
"929","50",3882,1,"14","Female","Not Hispanic","Asian and Caucasian","d","e","g",2.22,26.7,2,0,"Crayon","1","Right","Bottlecrayon","similar"
"930","51",1876,1,"14","Male","Not Hispanic","Caucasian","f","g","e",2.47,29.69,3,0,"Butterfly","1","Right","FlowersButterfly","similar"
"931","52",10588,1,"14","Female","Not Hispanic","Caucasian","e","e","c",2.2,26.37,4,0,"Dog","1","Right","BunnyDog","similar"
"932","53",5363,1,"14","Male","Not Hispanic","Caucasian","e","c","e",2.3,27.55,5,0,"TV","1","Left","TVBread","similar"
"933","54",5168,0,"14","Female","Hispanic","Caucasian","f","c","d",2.16,25.94,6,0,"Bottle","1","Right","Bottlecrayon","similar"
"934","56",3745,0,"14","Female","Not Hispanic","Caucasian","f","g","e",2.45,29.39,8,0,"Bunny","1","Right","BunnyDog","similar"
"935","58",2247,1,"14","Female","Not Hispanic","African American/Caucasian","f","g","c",2.33,27.95,2,0,"Crayon","1","Right","Bottlecrayon","similar"
"936","59",1844,1,"14","Male","Not Hispanic","Caucasian","d","d","e",2.27,27.19,3,0,"Butterfly","1","Right","FlowersButterfly","similar"
"937","60",1300,1,"14","Female","Not Hispanic","Caucasian","c","e","c",2.31,27.68,4,0,"Dog","1","Right","BunnyDog","similar"
"938","62",1552,1,"14","Female","1/8 Hispanic","Caucasian","d","e","b",2.34,28.04,6,0,"Bottle","1","Left","Bottlecrayon","similar"
"939","63",2726,1,"14","Male","Hispanic","","e","c","c",2.36,28.34,7,0,"Flowers","1","Left","FlowersButterfly","similar"
"940","64",6635,1,"14","","Not Hispanic","Caucasian","c","c","d",2.41,28.96,8,0,"Bunny","1","Left","BunnyDog","similar"
"941","65",3906,1,"14","Male","","Caucasian","f","e","e",2.48,29.72,1,0,"Bread","1","Right","TVBread","similar"
"942","66",3066,1,"14","Female","Not Hispanic","Asian/Caucasian","f","g","f",2.41,28.96,2,0,"Crayon","1","Right","Bottlecrayon","similar"
"943","67",2665,1,"14","Female","Not Hispanic","Caucasian","e","e","e",2.33,28.01,3,0,"Butterfly","1","Right","FlowersButterfly","similar"
"944","68",2949,1,"14","Male","Not Hispanic","Caucasian","e","c","d",2.32,27.88,4,0,"Dog","1","Right","BunnyDog","similar"
"945","69",5556,1,"14","Male","Not Hispanic","Caucasian","f","g","g",2.36,28.37,5,0,"TV","1","Left","TVBread","similar"
"946","73",3231,0,"14","Male","Not Hispanic","Caucasian","e","e","e",2.27,27.19,1,0,"Bread","1","Left","TVBread","similar"
"947","74",4521,1,"14","Male","Not Hispanic","Caucasian","f","d","h",2.52,30.21,2,0,"Crayon","1","Right","Bottlecrayon","similar"
"948","75",1327,1,"14","Female","Not Hispanic","Caucasian","f","e","b",2.56,30.71,3,0,"Butterfly","1","Right","FlowersButterfly","similar"
"949","76",4390,1,"14","Female","Not Hispanic","Caucasian","d","d","d",2.22,26.7,4,0,"Dog","1","Right","BunnyDog","similar"
"950","77",3455,1,"14","Female","Not Hispanic","African American/Caucasian","e","d","d",2.49,29.85,5,0,"TV","1","Left","TVBread","similar"
"951","78",4463,1,"14","Female","Not Hispanic","Caucasian","f","c","d",2.43,29.16,6,0,"Bottle","1","Left","Bottlecrayon","similar"
"952","79",5712,1,"14","Male","Hispanic","Caucasian","f","e","e",2.49,29.85,7,0,"Flowers","1","Left","FlowersButterfly","similar"
"953","80",2667,0,"14","Male","Not Hispanic","Caucasian","f","e","e",2.14,25.68,8,0,"Bunny","1","Right","BunnyDog","similar"
"954","81",5279,1,"14","Male ","Hispanic","Caucasian","d","c","d",2.36,28.27,1,0,"Bread","1","Right","TVBread","similar"
"955","83",1771,1,"14","Male ","Not hipanic ","Caucasian ","d","g","g",2.41,28.9,3,0,"Butterfly","1","Right","FlowersButterfly","similar"
"956","84",1448,1,"14","Male ","Hispanic","Caucasian","d","g","c",2.41,28.9,4,0,"Dog","1","Right","BunnyDog","similar"
"957","86",6165,1,"14","Female","Not Hispanic","Caucasian","f","g","d",2.21,26.53,6,0,"Bottle","1","Left","Bottlecrayon","similar"
"958","87",3511,1,"14","Male","Hispanic ","Caucasian","e","g","e",2.34,28.11,7,0,"Flowers","1","Left","FlowersButterfly","similar"
"959","88",3289,1,"14","Male ","Not Hispanic ","Native Hawaiian & Caucasian","c","c","g",2.25,26.99,8,0,"Bunny","1","Left","BunnyDog","similar"
"960","89",2974,0,"14","Female","Not Hispanic","Caucasian ","d","b","b",2.21,26.47,1,0,"Bread","1","Left","TVBread","similar"
"961","90",2990,1,"14","Male","Hispanic","Caucasian","d","g","e",2.52,30.18,2,0,"Crayon","1","Right","Bottlecrayon","similar"
"962","91",6764,1,"14","Male","Not Hispanic","African American","f","g","c",2.46,29.49,3,0,"Butterfly","1","Right","FlowersButterfly","similar"
"963","93",8517,0,"14","Female","Not Hispanic","Asian","","","",2.68,32.15,5,0,"TV","1","Right","TVBread","similar"
"964","95",1876,0,"14","Female","Not Hispanic ","Caucasian","e","e","g",2.85,34.16,6,0,"Bottle","1","Right","Bottlecrayon","similar"
"965","97",4867,1,"14"," Female","Not Hispanic ","Caucasian","d","c","c",2.34,28.11,8,0,"Bunny","1","Left","BunnyDog","similar"
"966","98",4961,1,"14","Male","Hispanic","American Indian or Alaskan / Caucasian","e","g","d",2.64,31.73,1,0,"Bread","1","Right","TVBread","similar"
"967","101",1921,1,"15","Male","Caucasian",NA,"","e","e",2.52,30.21,4,0,"Apple","1","Left","AppleStrawberry","similar"
"968","102",2463,1,"15","Male ","Caucasian/ Asian-American",NA,"e","g","e",2.38,28.57,5,0,"Ball","1","Right","OrangeBall","similar"
"969","103",2373,1,"15","Female","Caucasian ",NA,"e","c","b",2.68,32.19,6,0,"Pillow","1","Right","EggPillow","similar"
"970","106",861,1,"15","Female","Caucasian","","f","e","e",2.55,30.58,2,0,"Egg","1","Left","EggPillow","similar"
"971","107",1757,0,"15","Male","African American, Caucasian, American Indian, Asian-American",NA,"d","g","c",2.6,31.17,3,0,"Mouse","1","Right","MouseCat","similar"
"972","108",1851,1,"15","Male","Caucasian",NA,"f","e","g",2.43,29.16,4,0,"Apple","1","Left","AppleStrawberry","similar"
"973","109",2161,1,"15","Male","Caucasion, Asian-American","","f","e","g",2.39,28.67,1,0,"Orange","1","Left","OrangeBall","similar"
"974","110",1800,1,"15","Male","Caucasian","","f","e","e",2.44,29.29,6,0,"Pillow","1","Right","EggPillow","similar"
"975","111",4704,1,"15","Female","Caucasian","","f","e","e",2.64,31.69,7,0,"Cat","1","Right","MouseCat","similar"
"976","112",2167,0,"15","Male","Caucasian","","f","e","e",2.65,31.86,8,0,"Strawberry","1","Left","AppleStrawberry","similar"
"977","113",2742,0,"15","Male","Caucasiasian-American","","f","e","b",2.55,30.54,1,0,"Orange","1","Right","OrangeBall","similar"
"978","114",3152,1,"15","Male","Non-Hispanic","Caucasian","d","d","d",2.33,27.95,2,0,"Egg","1","Left","EggPillow","similar"
"979","116",1095,0,"15","Female","Asian-Russian","","d","e","d",2.49,29.85,4,0,"Apple","1","Right","AppleStrawberry","similar"
"980","117",2434,1,"15","Male","Non-Hispanic","Caucasian","e","e","g",2.59,31.04,5,0,"Ball","1","Right","OrangeBall","similar"
"981","118",1641,0,"15","Male","Non-Hispanic","Caucasian","f","e","g",2.28,27.39,6,0,"Pillow","1","Left","EggPillow","similar"
"982","121",2054,1,"15","Female","African American, Caucasian, American Indian, Asian-American","Caucasian","a","c","",2.7,32.45,1,0,"Orange","1","Left","OrangeBall","similar"
"983","123",3288,0,"15","Male","Caucasian","","f","g","g",2.64,31.73,3,0,"Mouse","1","Right","MouseCat","similar"
"984","34",1736,1,"15","Female","Hispanic","Caucasian","d","e","e",2.35,28.21,2,0,"Egg","1","Left","EggPillow","similar"
"985","35",2038,0,"15","Male","Non-Hispanic","Asian & Caucasian","f","e","e",2.27,27.25,3,0,"Mouse","1","Right","MouseCat","similar"
"986","36",4512,0,"15","Female","Non-Hispanic","Caucasian","f","d","g",2.24,26.83,4,0,"Apple","1","Right","AppleStrawberry","similar"
"987","38",2216,1,"15","Female","Non-Hispanic","Asian & Caucasian","f","d","e",2.21,26.5,6,0,"Pillow","1","Right","EggPillow","similar"
"988","39",3993,1,"15","Male","Non-Hispanic","Caucasian","c","b","b",2.19,26.24,7,0,"Cat","1","Right","MouseCat","similar"
"989","40",10412,0,"15","Male","Hispanic","Caucasian","e","g","g",2.33,27.95,8,0,"Strawberry","1","Left","AppleStrawberry","similar"
"990","43",3518,1,"15","Female","Not Hispanic","Caucasian","f","g","e",2.33,27.95,3,0,"Mouse","1","Left","MouseCat","similar"
"991","44",4682,0,"15","Male","Not Hispanic","Caucasian","b","d","b",2.27,27.19,4,0,"Apple","1","Right","AppleStrawberry","similar"
"992","45",5427,1,"15","Female","Not Hispanic","Caucasian","","d","g",2.39,28.73,5,0,"Ball","1","Right","OrangeBall","similar"
"993","46",3205,1,"15","Male","Not Hispanic","Caucasian","e","e","g",2.33,27.91,6,0,"Pillow","1","Right","EggPillow","similar"
"994","47",1904,1,"15","Male","Not Hispanic","Asian, Caucasian","f","g","g",2.46,29.52,7,0,"Cat","1","Right","MouseCat","similar"
"995","48",4186,1,"15","Female","Not Hispanic","Native Hawaiian & Caucasian","c","d","f",2.26,27.16,8,0,"Strawberry","1","Right","AppleStrawberry","similar"
"996","49",2231,1,"15","Female","Not Hispanic","Native Hawaiian & Caucasian","c","d","f",2.26,27.16,1,0,"Orange","1","Left","OrangeBall","similar"
"997","50",2968,0,"15","Female","Not Hispanic","Asian and Caucasian","d","e","g",2.22,26.7,2,0,"Egg","1","Right","EggPillow","similar"
"998","51",4094,1,"15","Male","Not Hispanic","Caucasian","f","g","e",2.47,29.69,3,0,"Mouse","1","Left","MouseCat","similar"
"999","52",3125,1,"15","Female","Not Hispanic","Caucasian","e","e","c",2.2,26.37,4,0,"Apple","1","Left","AppleStrawberry","similar"
"1000","53",1554,1,"15","Male","Not Hispanic","Caucasian","e","c","e",2.3,27.55,5,0,"Ball","1","Right","OrangeBall","similar"
"1001","54",3287,0,"15","Female","Hispanic","Caucasian","f","c","d",2.16,25.94,6,0,"Pillow","1","Left","EggPillow","similar"
"1002","56",3230,1,"15","Female","Not Hispanic","Caucasian","f","g","e",2.45,29.39,8,0,"Strawberry","1","Right","AppleStrawberry","similar"
"1003","57",2779,1,"15","Female","Not Hispanic","African American/Caucasian","f","g","c",2.33,27.95,1,0,"Orange","1","Left","OrangeBall","similar"
"1004","58",1965,1,"15","Female","Not Hispanic","African American/Caucasian","f","g","c",2.33,27.95,2,0,"Egg","1","Left","EggPillow","similar"
"1005","59",8439,1,"15","Male","Not Hispanic","Caucasian","d","d","e",2.27,27.19,3,0,"Mouse","1","Left","MouseCat","similar"
"1006","60",1207,1,"15","Female","Not Hispanic","Caucasian","c","e","c",2.31,27.68,4,0,"Apple","1","Left","AppleStrawberry","similar"
"1007","62",4237,1,"15","Female","1/8 Hispanic","Caucasian","d","e","b",2.34,28.04,6,0,"Pillow","1","Right","EggPillow","similar"
"1008","63",2341,1,"15","Male","Hispanic","","e","c","c",2.36,28.34,7,0,"Cat","1","Right","MouseCat","similar"
"1009","64",4633,1,"15","","Not Hispanic","Caucasian","c","c","d",2.41,28.96,8,0,"Strawberry","1","Right","AppleStrawberry","similar"
"1010","65",1216,0,"15","Male","","Caucasian","f","e","e",2.48,29.72,1,0,"Orange","1","Right","OrangeBall","similar"
"1011","66",2463,1,"15","Female","Not Hispanic","Asian/Caucasian","f","g","f",2.41,28.96,2,0,"Egg","1","Left","EggPillow","similar"
"1012","67",4998,0,"15","Female","Not Hispanic","Caucasian","e","e","e",2.33,28.01,3,0,"Mouse","1","Right","MouseCat","similar"
"1013","68",6220,0,"15","Male","Not Hispanic","Caucasian","e","c","d",2.32,27.88,4,0,"Apple","1","Right","AppleStrawberry","similar"
"1014","69",2278,1,"15","Male","Not Hispanic","Caucasian","f","g","g",2.36,28.37,5,0,"Ball","1","Right","OrangeBall","similar"
"1015","71",9646,1,"15","Female","Not Hispanic","Caucasian","e","d","b",2.56,30.71,7,0,"Cat","1","Right","MouseCat","similar"
"1016","73",2213,0,"15","Male","Not Hispanic","Caucasian","e","e","e",2.27,27.19,1,0,"Orange","1","Right","OrangeBall","similar"
"1017","74",2376,1,"15","Male","Not Hispanic","Caucasian","f","d","h",2.52,30.21,2,0,"Egg","1","Left","EggPillow","similar"
"1018","75",2252,1,"15","Female","Not Hispanic","Caucasian","f","e","b",2.56,30.71,3,0,"Mouse","1","Left","MouseCat","similar"
"1019","76",3243,1,"15","Female","Not Hispanic","Caucasian","d","d","d",2.22,26.7,4,0,"Apple","1","Left","AppleStrawberry","similar"
"1020","77",3693,1,"15","Female","Not Hispanic","African American/Caucasian","e","d","d",2.49,29.85,5,0,"Ball","1","Right","OrangeBall","similar"
"1021","78",4632,1,"15","Female","Not Hispanic","Caucasian","f","c","d",2.43,29.16,6,0,"Pillow","1","Right","EggPillow","similar"
"1022","79",2980,0,"15","Male","Hispanic","Caucasian","f","e","e",2.49,29.85,7,0,"Cat","1","Left","MouseCat","similar"
"1023","80",5382,1,"15","Male","Not Hispanic","Caucasian","f","e","e",2.14,25.68,8,0,"Strawberry","1","Right","AppleStrawberry","similar"
"1024","81",9350,0,"15","Male ","Hispanic","Caucasian","d","c","d",2.36,28.27,1,0,"Orange","1","Right","OrangeBall","similar"
"1025","83",2765,1,"15","Male ","Not hipanic ","Caucasian ","d","g","g",2.41,28.9,3,0,"Mouse","1","Left","MouseCat","similar"
"1026","84",6220,0,"15","Male ","Hispanic","Caucasian","d","g","c",2.41,28.9,4,0,"Apple","1","Right","AppleStrawberry","similar"
"1027","86",3459,1,"15","Female","Not Hispanic","Caucasian","f","g","d",2.21,26.53,6,0,"Pillow","1","Right","EggPillow","similar"
"1028","87",7931,0,"15","Male","Hispanic ","Caucasian","e","g","e",2.34,28.11,7,0,"Cat","1","Left","MouseCat","similar"
"1029","88",3528,1,"15","Male ","Not Hispanic ","Native Hawaiian & Caucasian","c","c","g",2.25,26.99,8,0,"Strawberry","1","Right","AppleStrawberry","similar"
"1030","89",2208,1,"15","Female","Not Hispanic","Caucasian ","d","b","b",2.21,26.47,1,0,"Orange","1","Left","OrangeBall","similar"
"1031","90",2797,1,"15","Male","Hispanic","Caucasian","d","g","e",2.52,30.18,2,0,"Egg","1","Left","EggPillow","similar"
"1032","91",5331,0,"15","Male","Not Hispanic","African American","f","g","c",2.46,29.49,3,0,"Mouse","1","Right","MouseCat","similar"
"1033","93",13164,1,"15","Female","Not Hispanic","Asian","","","",2.68,32.15,5,0,"Ball","1","Right","OrangeBall","similar"
"1034","95",3718,1,"15","Female","Not Hispanic ","Caucasian","e","e","g",2.85,34.16,6,0,"Pillow","1","Right","EggPillow","similar"
"1035","97",6233,0,"15"," Female","Not Hispanic ","Caucasian","d","c","c",2.34,28.11,8,0,"Strawberry","1","Left","AppleStrawberry","similar"
"1036","98",2157,1,"15","Male","Hispanic","American Indian or Alaskan / Caucasian","e","g","d",2.64,31.73,1,0,"Orange","1","Left","OrangeBall","similar"
"1037","101",3236,1,"16","Male","Caucasian",NA,"","e","e",2.52,30.21,4,0,"Clock","1","Left","ClockBicycle","similar"
"1038","102",4502,1,"16","Male ","Caucasian/ Asian-American",NA,"e","g","e",2.38,28.57,5,0,"Sock","1","Right","ShoeSock","similar"
